incident_id,date,time,county,latitude,longitude,num_vehicles,occupants,primary_cause,secondary_cause,severity,injuries,fatalities,road_condition,driver_age,driver_gender,intox_alcohol,intox_drugs,intox_any,vehicle1_make,vehicle1_model,vehicle1_year,vehicle2_make,vehicle2_model,vehicle2_year
AK469405,06/20/2022,04:28:48,Valdez-Cordova,67.377172,-138.764132,2,3,impaired,NA,2,1,0,normal,33,Female,0,0,0,Nissan,Rogue,2019,Toyota,RAV4,2012
AK208900,01/23/2023,20:42:13,Dillingham,63.283368,-147.366913,2,3,weather,NA,2,2,0,normal,59,Male,0,0,0,Toyota,RAV4,2013,Hyundai,Tucson,2005
AK028861,12/04/2025,00:04:54,Anchorage,64.604563,-133.702647,1,2,wildlife,fatigue,1,0,0,normal,49,Female,0,0,0,Subaru,Outback,2020,NA,NA,NA
AK981040,06/21/2025,11:55:29,Anchorage,65.537248,-130.098704,2,7,failure_to_yield,NA,1,0,0,normal,21,Female,0,0,0,Mazda,CX-5,2005,Kia,Sportage,2017
AK995984,12/13/2022,08:46:01,Matanuska-Susitna,57.540618,-169.188235,2,6,impaired,speeding,3,4,0,wet,41,Male,0,0,0,Subaru,Outback,2014,Ford,F-150,2001
AK961915,08/18/2025,04:41:21,Matanuska-Susitna,55.614428,-148.752489,2,5,road_defect,NA,2,0,0,normal,36,Male,0,0,0,Chevrolet,Silverado,2022,Jeep,Grand Cherokee,2012
AK133535,06/14/2022,15:35:09,Anchorage,57.293966,-157.666061,2,4,distracted,NA,2,2,0,icy,61,Male,0,0,0,GMC,Sierra,2003,Ram,1500,2011
AK161971,03/03/2022,13:33:41,Bethel,60.203158,-139.789459,1,1,weather,NA,3,1,0,normal,38,Female,0,0,0,Mazda,CX-5,2015,NA,NA,NA
AK400344,01/01/2026,02:37:45,Haines,58.247114,-138.763685,1,1,speeding,NA,2,1,0,normal,44,Male,0,0,0,Volkswagen,Jetta,2021,NA,NA,NA
AK698591,09/12/2024,06:35:25,Ketchikan Gateway,64.442595,-137.144885,2,3,impaired,NA,3,1,0,icy,57,Male,0,0,0,Dodge,Charger,2024,Honda,CR-V,2008
AK487933,02/25/2025,11:03:50,Ketchikan Gateway,64.910017,-139.681641,2,5,road_defect,road_defect,1,0,0,normal,61,Female,0,0,0,Ram,1500,2014,Jeep,Grand Cherokee,2019
AK216150,06/01/2022,23:46:04,Southeast Fairbanks,57.333766,-165.536243,1,3,distracted,weather,1,1,0,normal,43,Male,0,0,0,Ram,1500,2011,NA,NA,NA
AK068703,10/12/2024,20:13:00,Kenai Peninsula,67.876741,-149.558422,2,4,speeding,road_defect,2,0,0,icy,42,Female,0,0,0,Subaru,Outback,2016,Chevrolet,Silverado,2007
AK790391,09/11/2025,23:21:10,Matanuska-Susitna,54.874007,-142.379959,1,1,speeding,failure_to_yield,2,1,0,normal,16,Male,1,0,1,Ford,F-150,2008,NA,NA,NA
AK368280,11/11/2023,18:40:01,Southeast Fairbanks,58.975993,-151.045721,2,3,speeding,fatigue,3,2,0,normal,59,Male,0,0,0,Mazda,CX-5,2002,Honda,CR-V,2009
AK916455,02/02/2025,21:55:11,Matanuska-Susitna,68.844312,-166.929105,2,3,weather,NA,2,1,0,wet,35,Male,0,0,0,Hyundai,Tucson,2023,Kia,Sportage,2017
AK880684,10/23/2024,03:15:11,Anchorage,66.561428,-130.877075,2,7,speeding,NA,3,4,0,normal,49,Male,0,0,0,Chevrolet,Silverado,2016,Chevrolet,Silverado,2006
AK664186,05/30/2022,21:41:12,Kenai Peninsula,63.297998,-137.649789,2,3,failure_to_yield,NA,1,0,0,icy,38,Female,0,0,0,Ford,F-150,2021,Ford,F-150,2006
AK172263,05/21/2022,04:56:50,Juneau,56.145172,-165.467845,2,3,speeding,failure_to_yield,2,2,0,normal,23,Female,0,0,0,Jeep,Grand Cherokee,2020,Dodge,Charger,2016
AK685720,06/08/2022,18:55:11,Matanuska-Susitna,66.90244,-152.009676,2,4,distracted,failure_to_yield,2,1,0,normal,35,Male,0,0,0,Ram,1500,2015,Ford,F-150,2010
AK075047,09/20/2023,08:42:35,Anchorage,59.40996,-135.415581,2,3,impaired,NA,2,0,0,normal,45,Female,0,0,0,Nissan,Rogue,2004,Hyundai,Tucson,2002
AK696622,01/21/2024,00:57:29,Matanuska-Susitna,56.043893,-130.861376,2,3,speeding,road_defect,2,1,0,normal,23,Female,0,0,0,Mazda,CX-5,2016,Volkswagen,Jetta,2013
AK381417,07/04/2025,08:39:33,Kenai Peninsula,58.975451,-138.478358,2,6,speeding,wildlife,2,1,0,normal,16,Female,1,0,1,Nissan,Rogue,2014,Ford,F-150,2014
AK749195,03/13/2023,12:37:50,Anchorage,69.407641,-136.629591,2,5,failure_to_yield,NA,1,0,0,wet,49,Female,0,0,0,Kia,Sportage,2018,Honda,CR-V,2006
AK848053,09/03/2022,22:49:06,Valdez-Cordova,68.638738,-132.989926,2,2,distracted,speeding,2,1,0,wet,31,Female,0,0,0,Mazda,CX-5,2012,Mazda,CX-5,2009
AK322006,02/21/2024,14:33:00,Matanuska-Susitna,59.808356,-155.339384,2,4,failure_to_yield,wildlife,1,1,0,normal,29,Male,0,0,0,Ford,F-150,2012,Volkswagen,Jetta,2005
AK227389,03/04/2023,09:27:52,Anchorage,65.004723,-143.775322,2,3,other,speeding,1,0,0,normal,16,Male,0,0,0,Mazda,CX-5,2019,Ford,F-150,2010
AK644117,03/23/2024,20:50:12,Matanuska-Susitna,70.689897,-157.96837,2,4,failure_to_yield,wildlife,1,0,0,normal,20,Female,0,0,0,Subaru,Outback,2011,GMC,Sierra,2009
AK921249,04/07/2022,05:44:38,Anchorage,56.792328,-161.802258,2,3,failure_to_yield,NA,3,2,0,icy,75,Male,0,0,0,Dodge,Charger,2009,Ford,F-150,2014
AK950548,03/12/2023,02:12:30,Anchorage,60.266014,-160.071071,1,2,distracted,NA,1,0,0,normal,46,Male,0,0,0,Honda,CR-V,2020,NA,NA,NA
AK071294,05/31/2023,04:14:46,Matanuska-Susitna,56.85674,-148.79473,2,3,road_defect,NA,1,0,0,normal,49,Female,0,0,0,Chevrolet,Silverado,2016,Toyota,RAV4,2009
AK132172,07/19/2024,06:53:50,Kodiak Island,56.444211,-163.119641,2,3,distracted,impaired,1,0,0,wet,23,Male,0,0,0,Ford,F-150,2007,Kia,Sportage,2011
AK722069,09/07/2025,07:43:17,Matanuska-Susitna,57.673981,-143.278461,2,3,weather,weather,1,0,0,wet,18,Male,0,0,0,Dodge,Charger,2020,Ford,F-150,2005
AK511311,04/14/2022,06:01:18,Fairbanks North Star,64.30393,-155.14963,2,3,speeding,impaired,1,0,0,wet,51,Female,0,0,0,Subaru,Outback,2016,Nissan,Rogue,2012
AK552900,12/21/2022,09:03:21,Fairbanks North Star,55.655964,-142.881706,2,5,distracted,NA,3,2,0,icy,29,Female,0,0,0,Jeep,Grand Cherokee,2003,Jeep,Grand Cherokee,2018
AK998972,03/11/2022,20:14:57,Matanuska-Susitna,57.068512,-139.032733,2,6,road_defect,NA,1,0,0,normal,29,Male,0,0,0,Mazda,CX-5,2000,Dodge,Charger,2023
AK382231,02/12/2022,19:24:17,Anchorage,63.871499,-168.424295,2,4,speeding,NA,1,0,0,normal,49,Female,0,0,0,Toyota,RAV4,2018,Volkswagen,Jetta,2010
AK722241,05/03/2023,03:30:32,Sitka,63.541454,-159.171731,1,1,weather,NA,2,1,0,normal,16,Male,0,0,0,Volkswagen,Jetta,2003,NA,NA,NA
AK177012,02/14/2025,16:00:35,Southeast Fairbanks,55.571977,-160.092711,2,4,speeding,wildlife,3,1,0,wet,60,Male,1,0,1,GMC,Sierra,2002,Subaru,Outback,2001
AK570971,06/13/2025,00:26:51,Kenai Peninsula,55.957412,-133.719547,1,1,impaired,distracted,3,0,0,icy,45,Male,1,0,1,Toyota,RAV4,2007,NA,NA,NA
AK806584,07/24/2023,02:51:19,Ketchikan Gateway,67.844155,-169.173422,2,4,failure_to_yield,NA,1,0,0,icy,16,Female,0,0,0,GMC,Sierra,2010,Subaru,Outback,2021
AK130653,09/24/2023,06:52:32,Aleutians West,55.737901,-132.267588,2,3,failure_to_yield,road_defect,1,0,0,normal,32,Female,0,0,0,Honda,CR-V,2009,Honda,CR-V,2014
AK134711,11/21/2023,13:43:05,Bethel,59.924471,-134.79154,2,4,fatigue,weather,1,0,0,normal,42,Female,0,0,0,Chevrolet,Silverado,2010,Kia,Sportage,2007
AK150290,01/05/2022,04:55:12,Anchorage,61.508542,-150.354677,1,1,distracted,NA,1,0,0,normal,40,Female,0,0,0,Toyota,RAV4,2012,NA,NA,NA
AK903543,12/02/2023,07:37:32,Southeast Fairbanks,65.434209,-167.035224,1,1,weather,NA,1,0,0,normal,34,Female,0,0,0,GMC,Sierra,2012,NA,NA,NA
AK265891,06/26/2025,08:17:51,Ketchikan Gateway,57.65119,-135.167891,2,3,wildlife,road_defect,2,0,0,normal,63,Male,0,0,0,Honda,CR-V,2003,Volkswagen,Jetta,2020
AK786884,02/12/2023,23:03:06,Fairbanks North Star,64.393836,-147.77025,2,6,failure_to_yield,speeding,3,1,0,normal,27,Male,0,1,1,Nissan,Rogue,2014,Ford,F-150,2009
AK821483,06/09/2025,06:13:17,North Slope,58.201975,-161.975676,2,5,speeding,wildlife,2,0,0,normal,43,Male,0,0,0,Volkswagen,Jetta,2007,Jeep,Grand Cherokee,2020
AK975618,12/27/2023,00:17:32,Yukon-Koyukuk,62.667078,-157.907727,2,3,speeding,weather,2,3,0,wet,30,Male,0,0,0,Honda,CR-V,2008,Ram,1500,1998
AK109521,01/11/2024,19:49:48,Matanuska-Susitna,71.141929,-152.850205,2,3,speeding,NA,2,2,0,wet,66,Female,0,0,0,Jeep,Grand Cherokee,2008,Subaru,Outback,2006
AK869354,01/20/2023,10:41:22,Matanuska-Susitna,69.423451,-163.361051,2,4,wildlife,NA,2,2,0,icy,38,Male,0,0,0,Ford,F-150,2011,Ram,1500,2014
AK568038,08/01/2025,22:36:30,Anchorage,56.125419,-153.786342,1,1,distracted,NA,2,0,0,icy,54,Female,0,0,0,Subaru,Outback,2014,NA,NA,NA
AK514578,12/02/2024,02:31:49,Matanuska-Susitna,68.802825,-157.155705,2,5,speeding,distracted,2,1,0,normal,19,Male,0,0,0,Nissan,Rogue,2016,Mazda,CX-5,2001
AK273088,02/11/2025,00:22:53,Kodiak Island,70.562697,-157.14674,1,3,other,weather,2,0,0,normal,58,Female,0,0,0,Subaru,Outback,2006,NA,NA,NA
AK129065,10/10/2023,14:45:00,Juneau,59.272745,-169.079035,2,8,distracted,road_defect,2,1,0,normal,32,Male,0,0,0,Toyota,RAV4,2002,Nissan,Rogue,2010
AK527010,08/16/2023,14:09:42,Ketchikan Gateway,64.268401,-150.331424,2,4,distracted,weather,1,0,0,normal,33,Female,0,0,0,Hyundai,Tucson,2014,Kia,Sportage,2011
AK439855,09/17/2025,22:14:50,Matanuska-Susitna,56.141617,-132.580773,2,4,wildlife,road_defect,1,0,0,icy,67,Female,0,0,0,Hyundai,Tucson,2006,Honda,CR-V,2021
AK748166,12/16/2023,09:15:43,Matanuska-Susitna,62.847496,-138.537566,1,2,impaired,NA,1,0,0,normal,25,Male,0,0,0,Hyundai,Tucson,2005,NA,NA,NA
AK316748,12/16/2022,12:33:25,Kenai Peninsula,71.129006,-137.079778,2,8,weather,NA,3,1,0,normal,44,Female,0,0,0,Chevrolet,Silverado,2008,Volkswagen,Jetta,2019
AK888145,02/08/2022,05:51:10,Juneau,55.381216,-145.271482,2,2,failure_to_yield,NA,2,0,0,normal,52,Male,0,0,0,Jeep,Grand Cherokee,2015,Dodge,Charger,2008
AK240805,06/04/2025,14:51:57,Anchorage,56.701531,-160.034068,1,1,impaired,fatigue,1,1,0,icy,50,Male,0,0,0,Dodge,Charger,2012,NA,NA,NA
AK389901,07/17/2023,20:48:18,Matanuska-Susitna,62.604296,-146.454114,2,5,distracted,NA,1,0,0,normal,31,Male,0,0,0,Nissan,Rogue,2009,GMC,Sierra,2010
AK488892,06/27/2025,06:06:17,Valdez-Cordova,68.114239,-168.368573,2,4,distracted,NA,1,0,0,normal,36,Male,1,0,1,Toyota,RAV4,2005,Jeep,Grand Cherokee,2020
AK991349,03/21/2022,22:10:16,Kenai Peninsula,61.664549,-153.423779,2,8,failure_to_yield,failure_to_yield,2,0,0,normal,16,Male,0,0,0,Mazda,CX-5,2010,Kia,Sportage,2013
AK964476,11/02/2023,05:57:19,Kenai Peninsula,62.461689,-140.338994,2,5,failure_to_yield,failure_to_yield,1,0,0,normal,66,Female,0,0,0,Kia,Sportage,2011,Dodge,Charger,2001
AK429233,08/24/2022,04:50:14,Ketchikan Gateway,59.161005,-141.974582,2,4,weather,impaired,1,0,0,normal,55,Female,0,0,0,Ford,F-150,2009,Ram,1500,2007
AK804734,07/15/2023,15:12:48,Fairbanks North Star,58.090103,-153.038327,1,1,weather,NA,3,1,0,normal,44,Male,0,0,0,Nissan,Rogue,2007,NA,NA,NA
AK198934,01/23/2022,02:30:08,Anchorage,58.931406,-169.201737,2,5,wildlife,NA,2,0,0,icy,32,Female,0,0,0,Honda,CR-V,2008,Toyota,RAV4,2013
AK656296,01/28/2023,14:29:28,Juneau,57.978775,-130.221117,2,4,road_defect,NA,1,0,0,normal,42,Male,0,0,0,Nissan,Rogue,2006,Volkswagen,Jetta,2001
AK926775,01/28/2025,21:56:09,Aleutians East,64.428484,-162.080095,2,3,other,NA,1,1,0,icy,47,Female,0,0,0,Nissan,Rogue,1999,Nissan,Rogue,2014
AK988483,12/01/2023,02:19:19,Kenai Peninsula,64.446771,-148.944916,2,2,distracted,weather,2,1,0,normal,54,Female,0,0,0,GMC,Sierra,2005,Ram,1500,2007
AK181807,12/04/2023,20:09:09,Kenai Peninsula,63.872242,-160.690741,2,3,failure_to_yield,NA,1,0,0,normal,20,Female,0,0,0,Mazda,CX-5,2021,Ford,F-150,2008
AK507250,03/23/2023,02:03:56,Yukon-Koyukuk,66.784177,-142.676902,2,6,impaired,impaired,3,0,1,normal,50,Male,0,0,0,GMC,Sierra,2013,Jeep,Grand Cherokee,2007
AK097808,10/15/2025,05:59:13,Ketchikan Gateway,55.324933,-153.093918,2,3,distracted,fatigue,3,0,0,wet,36,Male,0,0,0,GMC,Sierra,2013,Jeep,Grand Cherokee,2018
AK460698,12/26/2025,01:26:45,Haines,57.457268,-132.703019,2,3,wildlife,NA,1,0,0,icy,74,Male,0,0,0,Nissan,Rogue,2020,Subaru,Outback,2019
AK491688,07/26/2023,08:54:57,Kodiak Island,65.91271,-149.902583,2,7,failure_to_yield,NA,1,0,0,normal,32,Male,0,0,0,Kia,Sportage,2008,Subaru,Outback,2011
AK063904,12/01/2024,17:11:48,Ketchikan Gateway,59.78234,-165.298464,1,2,other,failure_to_yield,3,1,0,normal,38,Male,0,1,1,Subaru,Outback,2013,NA,NA,NA
AK261733,09/30/2025,11:51:55,Matanuska-Susitna,57.86468,-154.559879,1,1,weather,speeding,2,0,0,icy,64,Male,0,0,0,Toyota,RAV4,2015,NA,NA,NA
AK421143,05/24/2022,15:22:53,Juneau,62.051597,-161.480586,1,1,speeding,NA,1,0,0,normal,35,Male,0,0,0,Jeep,Grand Cherokee,2013,NA,NA,NA
AK230966,05/02/2024,19:52:20,Southeast Fairbanks,65.303955,-163.713486,2,4,distracted,impaired,3,2,0,icy,33,Male,0,0,0,Jeep,Grand Cherokee,2010,Toyota,RAV4,2011
AK457269,01/02/2022,10:52:53,Sitka,68.963025,-154.513707,2,5,distracted,impaired,1,0,0,icy,34,Male,0,0,0,Jeep,Grand Cherokee,2012,Toyota,RAV4,2005
AK690155,01/13/2024,10:32:01,Anchorage,59.748723,-158.460091,2,5,speeding,NA,1,0,0,normal,44,Male,0,0,0,Volkswagen,Jetta,2017,Ford,F-150,2014
AK030187,03/20/2025,02:16:33,Anchorage,58.938645,-150.336772,2,3,wildlife,impaired,2,2,0,normal,43,Male,0,0,0,Nissan,Rogue,2023,Hyundai,Tucson,2018
AK990088,07/18/2025,02:56:03,Valdez-Cordova,62.423858,-166.426575,2,7,wildlife,weather,2,0,0,icy,32,Male,0,0,0,Mazda,CX-5,2002,GMC,Sierra,2016
AK384322,09/15/2023,08:14:24,Kenai Peninsula,67.499951,-142.918999,2,2,weather,NA,3,2,0,normal,51,Male,0,0,0,GMC,Sierra,2010,Ram,1500,2018
AK284100,12/20/2024,02:00:44,North Slope,64.733578,-166.449627,2,7,speeding,speeding,1,0,0,normal,16,Female,0,0,0,GMC,Sierra,2022,Hyundai,Tucson,2018
AK618122,04/30/2024,13:51:15,Haines,64.071953,-144.807352,2,2,failure_to_yield,distracted,1,0,0,wet,65,Male,0,0,0,Ford,F-150,2018,Mazda,CX-5,2014
AK562985,04/02/2024,01:53:36,Kodiak Island,65.733676,-152.635548,1,1,road_defect,failure_to_yield,3,1,0,normal,64,Male,0,0,0,GMC,Sierra,2024,NA,NA,NA
AK875001,12/20/2025,22:33:58,Kenai Peninsula,55.685097,-138.995416,1,1,failure_to_yield,NA,1,0,0,normal,23,Nonbinary/Other,0,0,0,Mazda,CX-5,2016,NA,NA,NA
AK522173,03/08/2022,13:33:15,Anchorage,55.595522,-137.536492,2,2,wildlife,impaired,1,1,0,normal,42,Male,0,1,1,GMC,Sierra,2002,Ram,1500,2024
AK932580,07/10/2023,01:51:21,Fairbanks North Star,54.951714,-135.396502,2,4,wildlife,NA,3,1,0,wet,57,Male,0,0,0,GMC,Sierra,2005,Kia,Sportage,2006
AK777332,05/21/2025,07:27:05,North Slope,68.958458,-141.084262,2,3,impaired,speeding,3,0,0,normal,27,Male,0,0,0,Ford,F-150,2020,Dodge,Charger,2004
AK968500,02/01/2022,10:03:31,Fairbanks North Star,68.047743,-151.798776,2,7,failure_to_yield,NA,2,0,0,normal,62,Female,0,0,0,Ford,F-150,2012,Ford,F-150,2018
AK438419,12/21/2025,10:31:23,Kenai Peninsula,63.079368,-142.804419,1,1,road_defect,distracted,1,0,0,normal,46,Female,0,0,0,Honda,CR-V,2014,NA,NA,NA
AK564617,03/06/2022,00:54:49,Juneau,57.190238,-140.59829,2,3,speeding,weather,2,0,0,normal,38,Female,0,0,0,Volkswagen,Jetta,2013,Mazda,CX-5,2009
AK713176,12/31/2022,22:57:21,Matanuska-Susitna,67.126962,-145.917044,2,2,failure_to_yield,NA,1,0,0,normal,42,Female,0,0,0,GMC,Sierra,2019,Honda,CR-V,2010
AK736567,06/16/2022,09:49:01,Anchorage,57.731267,-143.644254,2,4,distracted,fatigue,1,0,0,wet,36,Male,0,0,0,Toyota,RAV4,2007,GMC,Sierra,2015
AK794249,10/06/2023,23:43:18,Valdez-Cordova,66.006812,-155.39777,1,1,road_defect,NA,2,1,0,icy,29,Male,0,0,0,Honda,CR-V,2015,NA,NA,NA
AK584852,04/05/2024,02:43:05,Matanuska-Susitna,62.361725,-165.266363,2,5,distracted,distracted,1,0,0,icy,37,Male,0,0,0,Nissan,Rogue,2016,Kia,Sportage,2014
AK905529,04/26/2025,00:29:52,Kenai Peninsula,67.479229,-162.487127,2,3,distracted,NA,1,1,0,normal,46,Female,0,0,0,Honda,CR-V,2011,Volkswagen,Jetta,2009
AK663755,12/11/2023,02:06:50,Nome,55.082868,-153.90074,2,3,failure_to_yield,weather,2,0,0,wet,38,Female,0,0,0,GMC,Sierra,2015,Dodge,Charger,2022
AK195492,12/23/2024,00:05:59,Matanuska-Susitna,65.400715,-166.770383,2,5,distracted,failure_to_yield,1,0,0,normal,38,Male,0,0,0,Hyundai,Tucson,2013,Kia,Sportage,2018
AK319875,09/01/2022,17:46:38,Fairbanks North Star,66.686248,-141.673251,2,6,wildlife,fatigue,1,0,0,normal,46,Female,0,0,0,Ford,F-150,2001,Ford,F-150,2006
AK515717,02/25/2023,17:02:34,Anchorage,67.916679,-141.984744,2,4,wildlife,NA,1,1,0,normal,32,Female,0,0,0,Ram,1500,2011,GMC,Sierra,2002
AK583981,09/06/2024,03:22:54,Anchorage,67.790698,-130.91204,2,3,distracted,failure_to_yield,1,0,0,normal,23,Male,0,0,0,Ram,1500,2016,Subaru,Outback,2008
AK289907,05/27/2023,07:03:39,Anchorage,54.571202,-157.149068,2,3,weather,NA,2,0,0,normal,50,Male,0,0,0,Ford,F-150,2013,Kia,Sportage,2023
AK286646,09/28/2024,21:10:00,Kenai Peninsula,62.781873,-146.94864,2,2,speeding,NA,3,2,0,wet,32,Male,0,0,0,Nissan,Rogue,2020,GMC,Sierra,2014
AK711492,12/09/2025,22:25:09,Anchorage,70.15548,-166.522153,1,1,speeding,NA,2,0,0,normal,16,Male,0,0,0,Chevrolet,Silverado,2019,NA,NA,NA
AK326044,03/29/2022,11:16:57,Anchorage,63.664952,-159.946162,2,8,distracted,NA,2,2,0,icy,36,Female,0,0,0,Dodge,Charger,2022,Volkswagen,Jetta,2013
AK217669,03/23/2025,08:05:50,Sitka,64.241327,-137.52266,2,6,distracted,road_defect,2,1,0,normal,38,Male,0,0,0,Jeep,Grand Cherokee,2010,Dodge,Charger,2000
AK458621,03/07/2024,06:14:41,Anchorage,67.660706,-145.424253,2,3,speeding,NA,2,1,0,normal,40,Female,0,0,0,Mazda,CX-5,2007,Jeep,Grand Cherokee,2018
AK303743,11/08/2025,03:41:09,Fairbanks North Star,63.731937,-139.733136,2,3,distracted,impaired,1,0,0,normal,28,Female,0,0,0,Hyundai,Tucson,2014,Honda,CR-V,2005
AK069349,06/09/2023,13:51:06,Fairbanks North Star,56.749933,-143.366649,2,2,weather,NA,2,2,0,normal,43,Female,0,0,0,Kia,Sportage,2022,Toyota,RAV4,2016
AK495277,01/17/2023,07:57:54,Matanuska-Susitna,54.925065,-153.465772,2,3,impaired,NA,3,0,0,normal,78,Female,0,0,0,GMC,Sierra,2020,Volkswagen,Jetta,2010
AK837489,06/23/2024,23:35:18,Matanuska-Susitna,66.554914,-152.248091,1,1,speeding,distracted,2,0,0,normal,56,Female,0,0,0,Honda,CR-V,2021,NA,NA,NA
AK037537,01/20/2023,11:23:09,Matanuska-Susitna,67.089949,-144.157748,2,6,fatigue,distracted,1,0,0,normal,53,Male,0,0,0,GMC,Sierra,2002,Ram,1500,2007
AK035523,09/01/2023,03:52:56,Anchorage,65.365174,-156.667459,1,2,weather,NA,3,2,0,normal,79,Male,0,0,0,Kia,Sportage,2012,NA,NA,NA
AK144177,08/25/2024,01:48:23,Juneau,61.736744,-150.372967,2,4,weather,NA,2,2,0,wet,60,Female,0,0,0,Dodge,Charger,2020,Ram,1500,2018
AK785554,12/02/2023,15:33:52,Kenai Peninsula,57.349809,-145.207181,1,2,failure_to_yield,NA,1,0,0,normal,56,Male,0,0,0,GMC,Sierra,2014,NA,NA,NA
AK077118,02/05/2025,21:26:10,Southeast Fairbanks,67.244755,-164.004804,1,1,distracted,NA,1,0,0,normal,52,Female,0,0,0,Jeep,Grand Cherokee,2012,NA,NA,NA
AK731534,05/13/2023,10:42:23,Prince of Wales-Hyder,55.048603,-168.331733,2,6,distracted,NA,1,0,0,normal,37,Female,0,0,0,Ram,1500,2012,Volkswagen,Jetta,2003
AK238890,12/02/2024,22:37:35,Kodiak Island,55.241852,-165.942713,2,3,fatigue,NA,2,0,0,icy,42,Male,0,0,0,Dodge,Charger,2009,Dodge,Charger,2006
AK707631,05/18/2022,12:00:06,Kenai Peninsula,59.37139,-133.057903,2,4,road_defect,NA,1,0,0,normal,23,Male,0,0,0,Hyundai,Tucson,2010,Ram,1500,2017
AK211869,07/26/2022,13:36:41,Valdez-Cordova,56.828066,-133.325053,2,5,speeding,NA,3,2,0,icy,26,Female,0,0,0,Dodge,Charger,2007,Ford,F-150,2021
AK411759,05/07/2022,07:41:19,Kenai Peninsula,54.756986,-147.273,2,2,fatigue,NA,1,0,0,wet,48,Male,0,0,0,Volkswagen,Jetta,2015,Jeep,Grand Cherokee,2011
AK463829,05/11/2023,10:54:24,Matanuska-Susitna,65.471068,-147.44015,2,5,weather,NA,2,1,0,icy,56,Male,0,0,0,Ram,1500,2019,Volkswagen,Jetta,2004
AK314378,04/13/2024,05:43:49,North Slope,64.665983,-146.617956,2,3,other,NA,3,1,1,icy,20,Female,0,0,0,Chevrolet,Silverado,1999,Kia,Sportage,2013
AK878368,03/17/2025,20:42:12,Juneau,55.292613,-146.177755,2,3,other,weather,2,0,0,normal,16,Male,0,0,0,Nissan,Rogue,2022,Toyota,RAV4,2011
AK882576,08/08/2023,09:14:13,Juneau,56.087626,-140.556001,2,4,impaired,weather,2,1,0,normal,47,Male,0,0,0,Subaru,Outback,2013,Ford,F-150,2002
AK465241,08/09/2024,11:05:48,Nome,60.886144,-153.939434,2,3,weather,NA,1,0,0,icy,44,Male,0,0,0,Dodge,Charger,2009,Ram,1500,2015
AK129305,09/07/2025,11:23:07,Ketchikan Gateway,65.124785,-132.84884,2,2,speeding,wildlife,2,1,0,normal,48,Male,0,0,0,Mazda,CX-5,2022,Ram,1500,2018
AK342568,12/14/2024,17:14:45,Fairbanks North Star,68.269931,-165.918168,1,1,failure_to_yield,speeding,1,0,0,normal,16,Male,0,0,0,Chevrolet,Silverado,2010,NA,NA,NA
AK710967,09/23/2022,15:47:43,North Slope,68.686735,-140.312477,2,4,distracted,failure_to_yield,1,0,0,normal,45,Male,0,0,0,Subaru,Outback,2009,Volkswagen,Jetta,2021
AK433548,04/06/2023,21:27:29,Southeast Fairbanks,63.217765,-148.660809,2,6,impaired,NA,3,2,0,wet,34,Female,0,0,0,Mazda,CX-5,2014,Hyundai,Tucson,2020
AK872515,08/20/2025,15:51:07,Kenai Peninsula,70.256791,-157.070594,1,3,failure_to_yield,NA,3,0,0,wet,25,Male,0,0,0,Chevrolet,Silverado,2012,NA,NA,NA
AK163919,09/17/2025,15:21:37,Anchorage,69.848641,-146.834179,2,7,weather,NA,2,0,0,normal,29,Male,0,0,0,Honda,CR-V,2006,Hyundai,Tucson,2010
AK347470,03/06/2023,10:21:34,Kenai Peninsula,55.71545,-139.658891,2,5,speeding,NA,2,2,0,normal,40,Male,0,0,0,Volkswagen,Jetta,2007,Subaru,Outback,2014
AK821014,08/11/2023,19:40:10,Matanuska-Susitna,58.387169,-151.406484,1,1,distracted,failure_to_yield,1,0,0,wet,41,Female,0,0,0,Dodge,Charger,2014,NA,NA,NA
AK607105,12/22/2022,05:51:30,Matanuska-Susitna,56.145764,-132.76512,2,2,wildlife,NA,3,2,0,normal,47,Male,1,0,1,Subaru,Outback,2016,Toyota,RAV4,2005
AK278119,06/22/2025,18:41:03,Anchorage,54.654279,-137.246231,2,2,failure_to_yield,NA,2,2,0,normal,51,Male,0,0,0,Honda,CR-V,2004,Nissan,Rogue,2014
AK960207,04/27/2025,00:21:53,Anchorage,64.827723,-135.711419,2,4,other,failure_to_yield,3,3,1,wet,35,Male,0,0,0,Volkswagen,Jetta,2013,Kia,Sportage,2013
AK233522,11/05/2023,20:36:16,Southeast Fairbanks,65.028166,-141.558786,1,1,wildlife,fatigue,1,0,0,normal,25,Male,0,0,0,Ram,1500,2016,NA,NA,NA
AK063672,12/25/2022,17:38:16,Wrangell,56.70174,-148.077359,2,4,other,NA,2,0,0,normal,23,Male,0,0,0,GMC,Sierra,2002,Ram,1500,2006
AK319383,12/25/2023,19:56:33,Matanuska-Susitna,60.390683,-164.242,2,4,speeding,NA,3,1,0,icy,48,Male,0,0,0,GMC,Sierra,2008,Dodge,Charger,2014
AK644415,06/24/2023,18:19:06,Fairbanks North Star,67.314429,-132.718982,2,3,distracted,wildlife,2,0,0,icy,20,Male,0,0,0,Subaru,Outback,2014,Toyota,RAV4,2002
AK561131,10/06/2023,16:40:18,Yukon-Koyukuk,55.58496,-132.138512,2,5,road_defect,distracted,1,0,0,normal,38,Male,0,0,0,Honda,CR-V,2008,Hyundai,Tucson,2000
